archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	tests-05	653	TP	Accesses private member on real SearchStore subject
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	tests-05	672	TP	Accesses private member on real SearchStore subject
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	tests-05	693	TP	Accesses private member on real SearchStore subject
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	tests-05	709	TP	Accesses private member on real SearchStore subject
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	tests-05	722	TP	Accesses private member on real SearchStore subject
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	tests-05	820	TP	Accesses private member on real SearchStore subject
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	tests-05	839	TP	Accesses private member on real SearchStore subject
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	tests-05	856	TP	Accesses private member on real SearchStore subject
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	tests-05	873	TP	Accesses private member on real SearchStore subject
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	tests-05	903	TP	Accesses private member on real SearchStore subject
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	tests-05	989	TP	Accesses private member on real SearchStore subject
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	tests-05	1016	TP	Accesses private member on real SearchStore subject
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	tests-05	1055	TP	Accesses private member on real SearchStore subject
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	tests-05	1082	TP	Accesses private member on real SearchStore subject
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	tests-05	1123	TP	Accesses private member on real SearchStore subject
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	tests-05	1141	TP	Accesses private member on real SearchStore subject
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	tests-05	1189	TP	Accesses private member on real SearchStore subject
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	tests-05	1207	TP	Accesses private member on real SearchStore subject
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	tests-05	1237	TP	Accesses private member on real SearchStore subject
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	tests-05	1281	TP	Accesses private member on real SearchStore subject
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	tests-05	1304	TP	Accesses private member on real SearchStore subject
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	tests-05	1412	TP	Accesses private member on real SearchStore subject
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	tests-05	1449	TP	Accesses private member on real SearchStore subject
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	tests-05	1492	TP	Accesses private member on real SearchStore subject
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	tests-05	1531	TP	Accesses private member on real SearchStore subject
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	tests-05	1533	TP	Accesses private member on real SearchStore subject
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	tests-05	1553	TP	Accesses private member on real SearchStore subject
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	tests-05	1599	TP	Accesses private member on real SearchStore subject
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	tests-05	1636	TP	Accesses private member on real SearchStore subject
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	tests-05	1832	TP	Accesses private member on real SearchStore subject
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	tests-05	1922	TP	Accesses private member on real SearchStore subject
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	tests-05	2088	TP	Accesses private member on real SearchStore subject
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	tests-05	2094	TP	Accesses private member on real SearchStore subject
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	tests-05	2100	TP	Accesses private member on real SearchStore subject
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	tests-05	2158	TP	Accesses private member on real SearchStore subject
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	tests-05	2241	TP	Accesses private member on real SearchStore subject
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	tests-05	2263	TP	Accesses private member on real SearchStore subject
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	tests-05	2275	TP	Accesses private member on real SearchStore subject
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	tests-05	2340	TP	Accesses private member on real SearchStore subject
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	tests-05	2401	TP	Accesses private member on real SearchStore subject
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	tests-05	2460	TP	Accesses private member on real SearchStore subject
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	tests-05	2516	TP	Accesses private member on real SearchStore subject
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	tests-05	2559	TP	Accesses private member on real SearchStore subject
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	tests-05	2612	TP	Accesses private member on real SearchStore subject
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	tests-05	2662	TP	Accesses private member on real SearchStore subject
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	tests-05	2828	TP	Accesses private member on real SearchStore subject
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	tests-05	3035	TP	Accesses private member on real SearchStore subject
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	tests-05	3089	TP	Accesses private member on real SearchStore subject
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	tests-05	3134	TP	Accesses private member on real SearchStore subject
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	tests-05	3177	TP	Accesses private member on real SearchStore subject
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	tests-05	3214	TP	Accesses private member on real SearchStore subject
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	tests-05	3251	TP	Accesses private member on real SearchStore subject
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	tests-05	3321	TP	Accesses private member on real SearchStore subject
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	tests-05	3369	TP	Accesses private member on real SearchStore subject
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	tests-05	3540	TP	Accesses private member on real SearchStore subject
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	tests-05	3546	TP	Accesses private member on real SearchStore subject
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	tests-05	4148	TP	Accesses private member on real SearchStore subject
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	tests-05	4627	TP	Accesses private member on real SearchStore subject
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	tests-05	4638	TP	Accesses private member on real SearchStore subject
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	tests-05	4648	TP	Accesses private member on real SearchStore subject
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	tests-05	4658	TP	Accesses private member on real SearchStore subject
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	tests-05	4679	TP	Accesses private member on real SearchStore subject
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	tests-05	4698	TP	Accesses private member on real SearchStore subject
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	tests-05	4700	TP	Accesses private member on real SearchStore subject
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	tests-05	4729	TP	Accesses private member on real SearchStore subject
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	tests-05	4731	TP	Accesses private member on real SearchStore subject
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	tests-05	4761	TP	Accesses private member on real SearchStore subject
